Date,Close
2023-02-24,657.18
2023-02-27,655.11
2023-02-28,650.29
2023-03-01,656.39
2023-03-02,651.68
2023-03-03,660.15
2023-03-06,665.21
2023-03-08,662.9
2023-03-09,661.06
2023-03-10,653.27
2023-03-13,643.48
2023-03-14,638.99
2023-03-15,633.7
2023-03-16,636.86
2023-03-17,639.87
2023-03-20,636.48
2023-03-21,639.08
2023-03-22,640.95
2023-03-23,640.28
2023-03-24,635.92
2023-03-27,634.89
2023-03-28,636.29
2023-03-29,638.2
2023-03-31,651.16
2023-04-03,651.85
2023-04-05,656.79
2023-04-06,660.61
2023-04-10,661.47
2023-04-11,663.51
2023-04-12,664.47
2023-04-13,665.0
2023-04-17,660.77
2023-04-18,660.25
2023-04-19,657.44
2023-04-20,655.9
2023-04-21,659.11
2023-04-24,662.02
2023-04-25,664.04
2023-04-26,663.25
2023-04-27,666.53
2023-04-28,670.34
2023-05-02,676.39
2023-05-03,673.01
2023-05-04,678.89
2023-05-05,675.66
2023-05-08,679.57
2023-05-09,682.7
2023-05-10,682.61
2023-05-11,683.88
2023-05-12,682.0
2023-05-15,688.59
2023-05-16,687.18
2023-05-17,682.08
2023-05-19,682.19
2023-05-22,683.52
2023-05-23,686.27
2023-05-24,684.12
2023-05-25,684.76
2023-05-26,689.63
2023-05-30,695.55
2023-05-31,693.9
2023-06-01,692.96
2023-06-02,694.01
2023-06-05,697.09
2023-06-06,696.57
2023-06-07,698.06
2023-06-08,697.79
2023-06-09,694.79
2023-06-12,695.84
2023-06-13,696.3
2023-06-14,699.73
2023-06-15,697.23
2023-06-16,702.49
2023-06-19,701.91
2023-06-20,701.78
2023-06-21,701.68
2023-06-22,702.81
2023-06-23,699.42
2023-06-26,699.59
2023-06-27,702.1
2023-06-28,708.64
2023-06-30,718.28
2023-07-07,725.02
2023-07-10,725.61
2023-07-14,734.59
2023-07-17,738.97
2023-07-19,744.95
2023-07-20,748.33
2023-07-21,742.24
2023-07-24,738.92
2023-07-26,742.36
2023-07-28,733.13
2023-08-03,726.34
2023-08-04,729.3
2023-08-07,731.31
2023-08-08,732.94
2023-08-09,733.88
2023-08-10,731.23
2023-08-11,728.34
2023-08-14,728.06
2023-08-16,728.99
2023-08-17,726.23
2023-08-18,723.25
2023-08-21,728.68
2023-08-22,724.98
2023-08-23,726.25
2023-08-24,727.74
2023-08-25,723.11
2023-08-28,724.45
2023-08-29,725.66
2023-08-30,725.29
2023-08-31,725.84
2023-09-01,728.35
2023-09-04,729.59
2023-09-05,731.99
2023-09-06,732.57
2023-09-07,736.68
2023-09-08,739.96
2023-09-11,745.4
2023-09-12,747.59
2023-09-13,751.61
2023-09-14,752.58
2023-09-15,756.23
2023-09-18,753.34
2023-09-20,745.3
2023-09-21,738.14
2023-09-22,736.53
2023-09-25,734.52
2023-09-26,733.65
2023-09-27,735.92
2023-09-28,731.16
2023-09-29,733.61
2023-10-03,730.64
2023-10-04,725.51
2023-10-05,731.76
2023-10-06,736.0
2023-10-09,731.23
2023-10-10,735.74
2023-10-11,740.05
2023-10-12,740.51
2023-10-13,738.97
2023-10-16,737.36
2023-10-17,739.58
2023-10-18,735.12
2023-10-19,731.64
2023-10-20,728.33
2023-10-23,722.26
2023-10-25,715.82
2023-10-26,706.4
2023-10-27,712.22
2023-10-30,715.59
2023-10-31,713.4
2023-11-01,710.23
2023-11-02,715.22
2023-11-03,717.89
2023-11-06,723.3
2023-11-07,725.3
2023-11-08,725.13
2023-11-09,724.33
2023-11-10,725.43
2023-11-13,725.38
2023-11-15,732.98
2023-11-16,735.68
2023-11-17,733.74
2023-11-20,733.67
2023-11-21,735.12
2023-11-22,735.99
2023-11-23,737.73
2023-11-24,730.57
2023-11-28,737.3
2023-11-29,744.7
2023-11-30,745.36
2023-12-01,751.69
2023-12-04,767.36
2023-12-05,770.96
2023-12-06,775.6
2023-12-07,775.23
2023-12-08,778.34
2023-12-11,781.6
2023-12-12,777.62
2023-12-13,775.73
2023-12-14,786.81
2023-12-15,793.53
2023-12-18,797.08
2023-12-19,798.28
2023-12-20,789.99
2023-12-21,791.59
2023-12-22,793.74
2023-12-26,797.29
2023-12-27,802.7
2023-12-28,807.31
2023-12-29,805.25
2024-01-01,805.95
2024-01-02,803.38
2024-01-03,798.15
2024-01-04,802.81
2024-01-05,802.39
2024-01-08,798.33
2024-01-09,797.13
2024-01-10,798.18
2024-01-11,801.33
2024-01-12,808.99
2024-01-15,817.03
2024-01-16,815.59
2024-01-17,799.76
2024-01-19,800.11
2024-01-23,787.37
2024-01-24,792.65
2024-01-25,791.56
2024-01-29,802.21
2024-01-30,795.74
2024-01-31,798.58
2024-02-01,799.63
2024-02-02,804.69
2024-02-05,805.8
2024-02-06,805.99
2024-02-07,806.12
2024-02-08,798.38
2024-02-09,801.01
2024-02-12,795.07
2024-02-13,799.67
2024-02-14,800.07
2024-02-15,803.33
2024-02-16,809.02
2024-02-19,810.32
2024-02-20,814.75
2024-02-21,812.1
2024-02-22,815.3
2024-02-23,817.41
2024-02-26,813.19
2024-02-27,816.78
2024-02-28,810.08
2024-02-29,810.28
2024-03-01,821.78
2024-03-04,826.2
2024-03-05,823.96
